host_since,host_listings_count,host_identity_verified,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,beds,amenities,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,instant_bookable,bathroom_type,bathroom,smoke_alarm,oven,patio_balcony,fire_extinguisher,shower_gel,amenities_category
2015-10-31,6.0,True,True,ΝΙΡΒΑΝΑ,38.01098,23.72108,Entire home/apt,2,1.0,40,29.87,1,30,356,167,3.39,True,private,1.0,0,0,0,0,0,high
2017-09-15,1.0,True,False,ΑΚΡΟΠΟΛΗ,37.97232,23.72064,Entire home/apt,4,2.0,27,82.4,2,7,185,3,0.06,True,private,1.0,0,0,0,0,0,medium
2017-07-14,3.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99315,23.73142,Entire home/apt,5,3.0,19,58.71,2,350,353,1,0.02,True,private,2.0,0,0,0,0,0,low
2017-09-15,4.0,False,False,ΠΕΤΡΑΛΩΝΑ,37.96952,23.70973,Entire home/apt,3,2.0,25,61.800000000000004,2,123,359,27,0.54,True,private,1.0,0,0,0,0,0,low
2015-09-25,1.0,False,False,ΚΟΛΩΝΑΚΙ,37.97785,23.74042,Entire home/apt,6,2.0,62,69.01,1,1125,238,13,0.31,True,private,1.5,0,0,0,0,0,high
2017-09-16,4.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99776,23.7251,Private room,2,1.0,22,15.450000000000001,1,1125,174,90,1.85,True,shared,1.5,0,0,0,0,0,low
2017-09-16,4.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99563,23.72613,Private room,2,1.0,22,15.450000000000001,1,1125,175,115,2.4,True,shared,1.5,0,0,0,0,0,low
2017-09-16,4.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99612,23.72452,Private room,2,2.0,22,15.450000000000001,1,1125,144,122,2.5,True,shared,1.5,0,0,0,0,0,low
2017-09-16,4.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99584,23.72464,Private room,2,2.0,22,15.450000000000001,1,1125,162,172,3.53,True,shared,1.5,0,0,0,0,0,low
2017-08-26,1.0,False,False,ΑΝΩ ΚΥΨΕΛΗ,38.0068,23.750870000000003,Entire home/apt,4,2.0,36,30.900000000000002,5,1125,48,3,0.06,True,private,1.0,0,0,0,0,0,high
2017-09-17,2.0,True,True,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99508,23.72511,Entire home/apt,3,1.0,22,26.78,7,365,0,14,0.33,False,private,1.0,0,0,0,0,0,low
2017-09-18,1.0,False,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.95789,23.72502,Entire home/apt,8,3.0,33,41.2,2,1125,113,14,0.36,False,private,2.0,0,0,0,0,0,medium
2011-06-27,106.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96797,23.72584,Entire home/apt,6,4.0,29,84.46000000000001,2,730,344,7,0.27,True,private,1.0,0,0,0,0,0,medium
2016-09-07,5.0,True,False,ΒΟΤΑΝΙΚΟΣ,37.97974,23.70749,Entire home/apt,4,1.0,28,62.83,1,30,76,78,1.58,True,private,1.0,0,0,0,0,0,medium
2017-09-18,1.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97994,23.73207,Entire home/apt,3,3.0,8,154.5,1,1125,0,0,0.0,False,private,1.0,0,0,0,0,0,low
2017-07-15,1.0,False,False,ΚΟΛΩΝΑΚΙ,37.97741,23.74415,Entire home/apt,2,1.0,15,154.5,2,5,0,0,0.0,False,private,1.0,0,0,0,0,0,low
2017-01-27,92.0,True,True,ΠΑΓΚΡΑΤΙ,37.97063,23.74422,Entire home/apt,6,4.0,50,114.33,2,1125,102,42,1.04,True,private,2.0,0,0,0,0,0,high
2017-09-07,1.0,False,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.95918,23.73164,Entire home/apt,3,2.0,28,32.96,2,1125,160,206,4.16,True,private,1.0,0,0,0,0,0,medium
2017-07-14,3.0,True,False,ΠΕΔΙΟ ΑΡΕΩΣ,37.99272,23.73205,Entire home/apt,8,4.0,29,81.37,2,300,0,78,1.63,True,private,3.0,0,0,0,0,0,medium
2011-06-27,106.0,True,False,ΑΚΡΟΠΟΛΗ,37.96958,23.72672,Entire home/apt,5,4.0,27,89.61,2,730,350,13,3.94,True,private,1.0,0,0,0,0,0,medium
2017-09-19,1.0,True,False,ΣΤΑΔΙΟ,37.96938,23.74075,Entire home/apt,4,3.0,30,43.26,2,1125,219,13,0.27,True,private,1.5,0,0,0,0,0,medium
2017-01-21,73.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98814,23.72982,Entire home/apt,5,2.0,32,55.620000000000005,1,29,208,138,3.02,True,private,1.0,0,0,0,0,0,medium
2012-08-02,3.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9675,23.7258,Entire home/apt,4,1.0,17,77.25,2,40,322,94,1.97,True,private,1.0,0,0,0,0,0,low
2017-09-15,4.0,False,False,ΠΕΤΡΑΛΩΝΑ,37.96954,23.70866,Entire home/apt,4,1.0,25,50.47,2,121,345,41,0.83,True,private,1.0,0,0,0,0,0,low
2011-09-16,42.0,True,True,ΙΛΙΣΙΑ,37.97711,23.7536,Entire home/apt,6,2.0,35,58.71,2,1125,294,73,1.52,True,private,1.5,0,0,0,0,0,high
2017-01-21,73.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98835,23.72832,Entire home/apt,5,2.0,31,60.77,1,28,208,166,3.4,True,private,1.0,0,0,0,0,0,medium
2013-01-20,37.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96643,23.72696,Entire home/apt,6,2.0,34,44.29,2,90,331,123,2.52,True,private,1.0,0,0,0,0,0,high
2017-09-16,1.0,False,False,ΓΟΥΔΙ,37.98298,23.75761,Entire home/apt,2,1.0,27,206.0,60,1125,364,29,0.59,False,private,1.5,0,0,0,0,0,medium
2017-09-09,2.0,False,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98351,23.740070000000003,Entire home/apt,3,2.0,17,48.410000000000004,2,150,55,69,1.41,False,private,1.0,0,0,0,0,0,low
2014-08-16,53.0,True,True,ΑΜΠΕΛΟΚΗΠΟΙ,37.98348,23.75684,Entire home/apt,4,1.0,19,72.10000000000001,1,1125,0,71,1.58,True,private,1.0,0,0,0,0,0,low
2017-01-27,92.0,True,True,ΠΑΓΚΡΑΤΙ,37.97063,23.74422,Entire home/apt,4,1.0,48,65.92,2,1125,130,21,2.04,True,private,1.0,0,0,0,0,0,high
2016-06-10,1.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96707,23.72898,Entire home/apt,3,2.0,32,118.45,2,1125,180,2,0.04,False,private,1.0,0,0,0,0,0,medium
2017-09-21,3.0,False,False,ΣΤΑΔΙΟ,37.96924,23.74043,Private room,2,2.0,19,140.08,1,1125,0,0,0.0,False,private,1.0,0,0,0,0,0,low
2016-09-08,3.0,True,True,ΘΗΣΕΙΟ,37.97857,23.72157,Entire home/apt,6,4.0,24,42.230000000000004,2,1125,265,109,2.34,True,private,1.5,0,0,0,0,0,low
2014-11-30,6.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97796,23.7271,Entire home/apt,6,4.0,62,59.74,1,1125,345,110,2.37,True,private,1.0,0,0,0,0,0,high
2017-09-15,4.0,False,False,ΠΕΤΡΑΛΩΝΑ,37.96827,23.71043,Entire home/apt,4,3.0,29,62.83,1,60,350,12,0.24,True,private,1.0,0,0,0,0,0,medium
2016-05-05,2.0,False,False,ΚΟΛΩΝΟΣ,37.98965,23.71461,Entire home/apt,2,1.0,23,41.2,2,15,82,18,0.37,True,private,1.0,0,0,0,0,0,low
2017-09-09,3.0,False,True,ΠΑΓΚΡΑΤΙ,37.96898,23.75202,Entire home/apt,2,1.0,32,36.050000000000004,2,1125,116,83,1.68,False,private,1.0,0,0,0,0,0,medium
2016-02-05,9.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9735,23.73504,Entire home/apt,4,2.0,24,175.1,1,1125,336,3,0.06,True,private,1.0,0,0,0,0,0,low
2016-02-05,9.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97512,23.73464,Entire home/apt,6,2.0,24,216.3,1,1125,321,2,0.04,True,private,1.0,0,0,0,0,0,low
2016-02-05,9.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97321,23.73411,Entire home/apt,4,2.0,24,164.8,1,1125,346,1,0.02,True,private,1.0,0,0,0,0,0,low
2015-10-20,66.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97879,23.72934,Entire home/apt,5,4.0,28,59.74,2,1125,344,12,0.25,False,private,1.5,0,0,0,0,0,medium
2016-02-05,9.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9732,23.73391,Entire home/apt,4,1.0,24,154.5,1,1125,349,3,0.06,True,private,1.0,0,0,0,0,0,low
2014-08-01,8.0,True,False,ΚΟΛΩΝΑΚΙ,37.97828,23.74484,Entire home/apt,4,2.0,26,107.12,1,180,63,65,1.56,True,private,2.0,0,0,0,0,0,low
2016-02-02,1.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98487,23.73999,Private room,1,1.0,5,15.450000000000001,7,7,0,0,0.0,False,shared,1.0,0,0,0,0,0,low
2015-07-20,11.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98369,23.72492,Entire home/apt,6,3.0,29,28.84,2,1125,339,143,2.9,True,private,1.0,0,0,0,0,0,medium
2017-10-01,1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97528,23.73123,Entire home/apt,2,1.0,23,72.10000000000001,2,30,333,213,4.8,False,private,1.0,0,0,0,0,0,low
2017-01-21,73.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98283,23.72607,Entire home/apt,5,2.0,17,56.65,1,28,207,174,3.56,True,private,1.0,0,0,0,0,0,low
2017-04-29,1.0,False,False,ΑΜΠΕΛΟΚΗΠΟΙ,37.98839,23.75672,Entire home/apt,4,2.0,29,33.99,3,90,259,24,0.49,False,private,1.0,0,0,0,0,0,medium
2017-06-26,1.0,False,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.95581,23.72838,Entire home/apt,6,4.0,26,41.2,4,120,1,5,0.18,True,private,1.5,0,0,0,0,0,low
2015-12-14,3.0,True,True,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.0197,23.73024,Entire home/apt,6,4.0,52,47.38,3,1125,0,58,1.2,True,private,1.0,0,0,0,0,0,high
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98759,23.7208,Private room,6,2.0,38,213.21,1,1125,365,3,0.07,False,private,1.5,0,0,0,0,0,high
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98678,23.72156,Entire home/apt,6,2.0,39,216.3,1,1125,201,5,0.17,False,private,1.5,0,0,0,0,0,high
2017-09-21,3.0,False,False,ΣΤΑΔΙΟ,37.96917,23.74096,Private room,3,3.0,17,150.38,1,1125,0,0,0.0,False,private,1.0,0,0,0,0,0,low
2014-11-09,1.0,False,False,ΑΜΠΕΛΟΚΗΠΟΙ,37.98846,23.75741,Entire home/apt,1,2.0,13,72.10000000000001,1,30,362,0,0.0,False,private,1.0,0,0,0,0,0,low
2016-03-28,1.0,False,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.96056,23.7301,Entire home/apt,5,5.0,23,77.25,4,1125,180,3,0.06,False,private,1.0,0,0,0,0,0,low
2017-09-24,5.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96706,23.72944,Private room,1,1.0,9,69.01,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0,low
2017-09-24,5.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96695,23.72916,Private room,2,2.0,8,96.82000000000001,1,1125,365,2,0.04,True,private,1.0,0,0,0,0,0,low
2017-09-24,5.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96665,23.72765,Private room,2,1.0,8,111.24000000000001,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0,low
2017-09-24,5.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96725,23.72748,Private room,3,2.0,8,121.54,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0,low
2017-09-24,5.0,False,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.96533,23.72908,Private room,4,3.0,9,183.34,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0,low
2012-01-18,272.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96549,23.72395,Entire home/apt,4,2.0,27,48.410000000000004,1,1125,352,45,0.97,True,private,1.0,0,0,0,0,0,medium
2016-01-09,2.0,True,False,ΠΑΤΗΣΙΑ,38.01321,23.73192,Entire home/apt,4,6.0,9,41.2,3,1125,362,0,0.0,False,private,1.0,0,0,0,0,0,low
2017-01-28,14.0,True,True,ΑΚΡΟΠΟΛΗ,37.96752,23.71323,Entire home/apt,6,3.0,12,77.25,2,31,102,0,0.0,True,private,1.0,0,0,0,0,0,low
2017-10-04,1.0,False,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98632,23.74062,Private room,2,2.0,14,29.87,1,30,180,9,0.18,False,shared,1.0,0,0,0,0,0,low
2016-07-30,3.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97483,23.73412,Entire home/apt,3,1.0,32,60.77,1,1125,319,148,3.08,True,private,1.0,0,0,0,0,0,medium
2017-01-27,92.0,True,True,ΠΑΓΚΡΑΤΙ,37.97063,23.74422,Entire home/apt,4,1.0,20,79.31,2,1125,167,42,0.95,True,private,1.0,0,0,0,0,0,low
2017-10-05,1.0,False,False,ΚΟΛΩΝΑΚΙ,37.97762,23.74469,Entire home/apt,2,1.0,10,36.050000000000004,1,1125,0,0,0.0,False,private,1.0,0,0,0,0,0,low
2016-04-06,1.0,True,True,ΚΟΛΩΝΑΚΙ,37.97743,23.74587,Entire home/apt,2,1.0,25,48.410000000000004,3,1125,334,26,0.53,True,private,1.0,0,0,0,0,0,low
2017-01-27,92.0,True,True,ΠΑΓΚΡΑΤΙ,37.97063,23.74422,Entire home/apt,4,1.0,50,65.92,2,1125,150,8,2.0,True,private,1.0,0,0,0,0,0,high
2017-09-15,4.0,False,False,ΠΕΤΡΑΛΩΝΑ,37.96727,23.7103,Entire home/apt,4,2.0,18,54.59,2,91,353,9,0.18,True,private,1.0,0,0,0,0,0,low
2016-08-13,1.0,False,False,ΑΜΠΕΛΟΚΗΠΟΙ,37.99127,23.77168,Entire home/apt,2,2.0,24,36.050000000000004,3,15,351,11,0.22,False,private,1.0,0,0,0,0,0,low
2017-10-08,1.0,False,True,ΝΕΟΣ ΚΟΣΜΟΣ,37.95433,23.72961,Entire home/apt,2,3.0,26,24.72,1,30,339,122,2.49,True,private,1.5,0,0,0,0,0,low
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98655,23.72125,Private room,6,2.0,39,232.78,1,1125,365,5,0.14,False,private,1.5,0,0,0,0,0,high
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98759,23.7208,Private room,6,2.0,38,232.78,1,1125,365,0,0.0,False,private,2.0,0,0,0,0,0,high
2017-10-09,1.0,False,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99795,23.73223,Entire home/apt,3,1.0,18,72.10000000000001,1,3,90,52,1.06,True,private,1.0,0,0,0,0,0,low
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98759,23.7208,Private room,4,1.0,37,144.20000000000002,1,1125,365,1,0.02,False,private,1.0,0,0,0,0,0,high
2014-04-16,1.0,False,False,ΖΑΠΠΕΙΟ,37.96735,23.73585,Entire home/apt,2,1.0,14,56.65,2,1125,351,0,0.0,False,private,1.0,0,0,0,0,0,low
2016-07-23,3.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9906,23.72231,Entire home/apt,3,2.0,24,30.900000000000002,2,28,353,13,0.27,False,private,1.0,0,0,0,0,0,low
2017-10-11,16.0,True,False,ΑΚΡΟΠΟΛΗ,37.96996,23.7153,Entire home/apt,2,1.0,25,20.6,1,1125,0,6,0.14,False,private,1.5,0,0,0,0,0,low
2016-07-28,1.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98658,23.7412,Entire home/apt,3,2.0,27,20.6,14,1125,155,26,0.58,False,private,1.0,0,0,0,0,0,medium
2017-10-14,2.0,True,False,ΑΚΡΟΠΟΛΗ,37.96822,23.72416,Entire home/apt,4,3.0,12,69.01,3,60,0,1,0.02,True,private,1.0,0,0,0,0,0,low
2017-10-14,1.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98641,23.73008,Entire home/apt,5,3.0,28,65.92,4,1125,337,60,1.38,True,private,1.5,0,0,0,0,0,medium
2017-08-18,1.0,False,False,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01475,23.72867,Entire home/apt,3,2.0,18,51.5,5,1125,177,0,0.0,True,private,1.0,0,0,0,0,0,low
2011-11-17,67.0,True,True,ΚΕΡΑΜΕΙΚΟΣ,37.98006,23.72356,Entire home/apt,4,2.0,30,54.59,2,1125,314,30,0.66,True,private,1.0,0,0,0,0,0,medium
2013-01-20,37.0,True,True,ΑΚΡΟΠΟΛΗ,37.96404,23.71798,Entire home/apt,8,4.0,43,55.620000000000005,2,90,300,90,1.89,False,private,2.0,0,0,0,0,0,high
2017-09-18,1.0,False,False,ΚΥΨΕΛΗ,37.99617,23.73555,Entire home/apt,4,1.0,23,29.87,5,1125,349,3,1.48,True,private,1.0,0,0,0,0,0,low
2017-10-12,2.0,True,False,ΑΚΡΟΠΟΛΗ,37.9718,23.716,Entire home/apt,5,3.0,46,140.08,2,1125,359,8,0.19,False,private,1.0,0,0,0,0,0,high
2017-01-28,14.0,True,True,ΑΚΡΟΠΟΛΗ,37.96812,23.71328,Entire home/apt,6,3.0,14,103.0,2,31,345,0,0.0,True,private,1.0,0,0,0,0,0,low
2017-10-17,1.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9675,23.72773,Entire home/apt,4,3.0,31,72.10000000000001,2,1125,350,40,1.01,True,private,1.5,0,0,0,0,0,medium
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98665,23.72049,Private room,6,2.0,19,247.20000000000002,1,1125,365,3,0.08,False,private,1.5,0,0,0,0,0,low
2017-10-17,1.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96862,23.72977,Entire home/apt,5,4.0,26,81.37,2,30,212,113,2.81,True,private,1.0,0,0,0,0,0,low
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98647,23.7212,Private room,6,2.0,36,236.9,1,1125,365,15,0.38,False,private,2.0,0,0,0,0,0,high
2016-01-08,18.0,True,True,ΘΗΣΕΙΟ,37.97579,23.71622,Entire home/apt,6,1.0,15,135.96,1,1125,362,6,0.13,False,private,1.0,0,0,0,0,0,low
2017-09-21,1.0,False,False,ΠΟΛΥΓΩΝΟ,37.9946,23.75089,Entire home/apt,3,2.0,10,57.68,2,1125,89,1,0.02,True,private,1.0,0,0,0,0,0,low
2016-01-22,42.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976040000000005,23.72395,Entire home/apt,4,2.0,20,77.25,1,1125,362,11,0.26,True,private,1.0,0,0,0,0,0,low
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98759,23.7208,Private room,6,2.0,37,194.67000000000002,1,1125,365,0,0.0,False,private,1.5,0,0,0,0,0,high
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9869,23.7217,Private room,6,2.0,33,217.33,1,1125,365,1,0.38,False,private,1.5,0,0,0,0,0,medium
2017-10-18,6.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97628,23.72879,Private room,2,1.0,14,138.02,1,1125,352,1,0.48,True,private,1.0,0,0,0,0,0,low
2016-06-27,2.0,False,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99706,23.72684,Entire home/apt,3,1.0,15,41.2,3,1125,264,0,0.0,False,private,1.0,0,0,0,0,0,low
2014-08-06,1.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96628,23.72455,Entire home/apt,4,2.0,25,41.2,2,1125,76,34,0.8,False,private,1.0,0,0,0,0,0,low
2011-09-16,42.0,True,True,ΠΑΓΚΡΑΤΙ,37.97103,23.74838,Entire home/apt,6,1.0,39,54.59,1,1124,318,17,0.36,True,private,1.0,0,0,0,0,0,high
2017-02-18,1.0,True,False,ΠΑΓΚΡΑΤΙ,37.96788,23.74559,Entire home/apt,3,3.0,36,46.35,14,720,354,4,0.18,False,private,1.0,0,0,0,0,0,high
2017-10-19,1.0,False,False,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98758,23.71394,Entire home/apt,2,2.0,11,46.35,1,1125,0,0,0.0,False,private,1.0,0,0,0,0,0,low
2016-09-19,4.0,True,False,ΓΚΑΖΙ,37.97538,23.70846,Entire home/apt,3,2.0,47,46.35,5,1125,73,33,0.72,True,private,1.0,0,0,0,0,0,high
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9873,23.722,Private room,6,2.0,37,201.88,1,1125,365,0,0.0,False,private,1.5,0,0,0,0,0,high
2014-10-07,72.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97522,23.73389,Entire home/apt,4,2.0,18,57.68,1,1125,352,263,5.75,True,private,1.5,0,0,0,0,0,low
2016-06-13,1.0,True,True,ΠΑΓΚΡΑΤΙ,37.96767,23.74707,Entire home/apt,3,2.0,31,30.900000000000002,2,1125,205,8,0.18,False,private,1.0,0,0,0,0,0,medium
2017-03-26,8.0,False,False,ΑΝΩ ΚΥΨΕΛΗ,38.0051,23.73681,Private room,2,1.0,28,15.450000000000001,6,1125,344,4,2.22,True,shared,1.0,0,0,0,0,0,medium
2017-10-21,2.0,False,True,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96057,23.73706,Entire home/apt,3,1.0,37,46.35,4,300,117,219,4.73,False,private,1.5,0,0,0,0,0,high
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98653,23.71995,Private room,4,1.0,34,144.20000000000002,1,1125,365,1,0.56,False,private,1.0,0,0,0,0,0,high
2011-06-27,106.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98652,23.72029,Private room,6,2.0,34,203.94,1,1125,365,2,0.05,False,private,1.5,0,0,0,0,0,high
2010-05-26,10.0,True,False,ΑΚΡΟΠΟΛΗ,37.96909,23.72853,Entire home/apt,6,4.0,29,93.73,2,1125,278,8,0.27,True,private,1.0,0,0,0,0,0,medium
2017-06-22,1.0,True,True,ΚΟΛΩΝΑΚΙ,37.97991,23.74796,Entire home/apt,2,1.0,26,61.800000000000004,30,365,10,51,1.24,False,private,1.0,0,0,0,0,0,low
2017-10-21,7.0,True,False,ΚΟΛΩΝΑΚΙ,37.97753,23.73728,Entire home/apt,2,1.0,16,27.810000000000002,2,50,352,135,2.77,True,private,1.0,0,0,0,0,0,low
2015-10-19,1.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96554,23.72613,Entire home/apt,3,1.0,27,45.32,2,1125,227,6,0.55,False,private,1.0,0,0,0,0,0,medium
2015-06-14,1.0,False,False,ΓΟΥΔΙ,37.98123,23.76249,Entire home/apt,4,2.0,16,28.84,3,30,297,2,0.04,False,private,1.0,0,0,0,0,0,low
2017-01-21,73.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98897,23.72991,Entire home/apt,5,2.0,31,60.77,1,28,208,150,3.12,True,private,1.5,0,0,0,0,0,medium
2012-01-18,272.0,True,False,ΑΚΡΟΠΟΛΗ,37.96902,23.72578,Entire home/apt,6,4.0,28,103.0,1,1125,304,125,2.68,True,private,1.5,0,0,0,0,0,medium
2011-11-17,67.0,True,True,ΚΕΡΑΜΕΙΚΟΣ,37.98006,23.72356,Entire home/apt,3,1.0,25,33.99,3,1125,347,9,0.23,True,private,1.0,0,0,0,0,0,low
2012-03-05,2.0,True,True,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99417,23.71182,Entire home/apt,6,4.0,49,51.5,1,1125,143,25,0.53,True,private,2.0,0,0,0,0,0,high
2017-10-23,1.0,False,False,ΚΟΛΩΝΟΣ,38.00138,23.719,Entire home/apt,2,1.0,24,41.2,2,1125,298,14,0.31,True,private,1.0,0,0,0,0,0,low
