host_listings_count,host_identity_verified,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,beds,amenities,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,instant_bookable,bathroom_type,bathroom,smoke_alarm,oven,patio_balcony,fire_extinguisher,shower_gel
1.0,False,True,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,2,2.0,low,30.900000000000002,2,364,137,81,1.59,True,private,1.0,0,1,0,0,0
1.0,True,False,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,Entire home/apt,3,3.0,medium,30.900000000000002,2,62,78,7,0.14,False,private,1.5,0,1,1,1,0
1.0,True,True,ΠΑΓΚΡΑΤΙ,Entire home/apt,4,1.0,medium,46.35,2,14,266,70,1.65,False,private,1.0,1,1,1,1,0
3.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,4,3.0,low,42.230000000000004,1,60,359,2,0.04,False,private,1.0,0,0,0,0,0
1.0,True,True,ΑΚΡΟΠΟΛΗ,Entire home/apt,6,3.0,low,46.35,2,1125,301,166,3.24,True,private,1.0,0,0,0,1,0
73.0,True,True,ΘΗΣΕΙΟ,Entire home/apt,6,3.0,medium,101.97,1,29,208,170,3.41,True,private,1.0,1,0,1,1,0
1.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,3,2.0,low,40.17,3,30,69,55,1.07,True,private,1.0,0,1,1,1,0
1.0,False,False,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,3.0,low,51.5,1,60,364,0,0.0,True,private,1.0,0,0,0,1,0
2.0,True,True,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,2,1.0,medium,25.75,2,1125,23,45,0.87,False,private,1.0,0,1,1,0,1
7.0,True,False,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,Entire home/apt,4,4.0,low,19.57,2,1125,209,101,1.96,True,private,1.0,0,0,0,1,0
2.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,1.0,medium,31.93,1,1125,357,118,2.28,True,private,1.5,0,1,0,0,0
1.0,False,True,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,4,2.0,medium,30.900000000000002,2,30,82,45,1.07,True,private,1.0,0,1,1,1,0
1.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,low,123.60000000000001,1,1125,0,1,0.03,True,private,1.0,0,0,0,0,0
2.0,True,True,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,medium,52.53,2,1125,242,200,4.06,True,private,1.0,1,0,1,1,0
19.0,False,True,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,7,3.0,high,60.77,1,1125,316,11,0.28,False,private,1.5,0,1,1,1,1
7.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,2.0,medium,33.99,5,1125,22,20,0.49,False,private,1.5,0,1,1,0,1
2.0,True,False,ΑΝΩ ΚΥΨΕΛΗ,Entire home/apt,4,2.0,low,64.89,4,1125,87,0,0.0,False,private,1.0,0,0,0,0,0
3.0,True,True,ΣΤΑΔΙΟ,Entire home/apt,4,1.0,medium,41.2,1,1125,0,162,3.23,True,private,1.0,1,1,0,1,0
1.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,low,28.84,5,30,139,89,1.71,True,private,1.0,0,0,0,1,0
1.0,False,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,medium,73.13,2,1125,310,92,1.9,False,private,1.0,1,1,0,1,0
1.0,True,False,ΚΟΛΩΝΟΣ,Entire home/apt,6,3.0,low,41.2,1,30,50,67,1.3,False,private,1.5,0,1,1,0,0
1.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,3,1.0,high,33.99,2,1125,357,151,2.94,True,private,1.0,0,1,0,1,1
2.0,True,False,ΝΙΡΒΑΝΑ,Entire home/apt,2,1.0,low,25.75,1,200,170,92,1.79,False,private,1.0,1,0,1,1,0
2.0,False,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,5,3.0,medium,25.75,2,360,128,119,2.32,True,private,1.0,0,1,1,0,0
5.0,True,True,ΙΛΙΣΙΑ,Entire home/apt,4,3.0,low,82.4,2,1125,307,86,1.74,False,private,2.0,1,0,0,1,0
62.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,6,4.0,medium,66.95,2,1125,216,200,3.88,True,private,1.0,1,1,1,0,0
4.0,True,False,ΣΤΑΔΙΟ,Entire home/apt,4,1.0,medium,32.96,1,35,296,150,2.9,True,private,1.0,0,1,1,1,0
4.0,False,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Private room,3,3.0,low,61.800000000000004,1,1125,0,0,0.0,False,private,1.0,0,0,0,0,0
1.0,False,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,4,3.0,medium,72.10000000000001,6,1125,251,14,0.28,True,private,1.0,0,1,1,1,0
18.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,1.0,low,101.97,1,1125,361,12,0.23,False,private,1.0,0,0,0,0,0
73.0,True,True,ΘΗΣΕΙΟ,Entire home/apt,3,1.0,medium,50.47,1,29,208,162,3.19,True,private,1.0,1,0,0,1,0
3.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,3,1.0,medium,51.5,2,350,7,2,0.04,True,private,1.0,0,1,1,0,0
4.0,False,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,low,41.2,2,1125,352,0,0.0,False,private,1.0,0,0,0,0,0
1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,high,83.43,1,30,120,321,6.48,True,private,1.0,1,0,1,1,1
4.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,5,4.0,low,71.07000000000001,1,1125,102,4,0.09,True,private,1.0,1,0,0,1,0
1.0,True,True,ΒΟΤΑΝΙΚΟΣ,Entire home/apt,4,2.0,low,77.25,4,1125,156,55,1.69,True,private,1.0,1,0,0,1,0
2.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,2.0,medium,56.65,3,10,0,17,0.33,False,private,1.0,0,1,1,0,0
5.0,True,False,ΓΟΥΔΙ,Entire home/apt,4,2.0,medium,40.17,5,1125,0,49,0.99,False,private,1.0,0,1,1,1,0
4.0,True,True,ΖΑΠΠΕΙΟ,Entire home/apt,3,2.0,medium,60.77,2,62,141,176,3.42,True,private,1.0,0,0,1,0,0
1.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,2.0,high,33.99,1,365,178,167,3.34,False,private,1.0,1,1,0,1,1
45.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,1.0,medium,24.72,1,210,0,439,8.56,True,private,1.0,0,1,1,1,0
55.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,2.0,low,46.35,1,10,361,60,1.16,True,private,1.0,0,1,1,1,0
1.0,True,True,ΓΚΥΖΗ,Entire home/apt,2,1.0,low,21.63,10,1125,167,74,1.46,False,private,1.0,1,0,0,0,0
44.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,2,1.0,medium,37.08,2,30,309,11,0.38,True,private,1.0,0,0,1,1,1
3.0,True,True,ΚΟΛΩΝΑΚΙ,Entire home/apt,4,2.0,high,50.47,2,30,13,73,1.72,False,private,1.0,0,1,1,0,1
44.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,2,1.0,medium,41.2,2,30,329,9,0.29,True,private,1.0,0,0,1,1,1
1.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,3,1.0,high,33.99,2,1125,0,98,1.96,True,private,1.0,0,1,0,1,1
1.0,True,True,ΘΗΣΕΙΟ,Entire home/apt,4,3.0,medium,46.35,1,1125,304,52,1.04,True,private,1.0,1,1,1,1,0
2.0,False,True,ΠΕΤΡΑΛΩΝΑ,Private room,2,1.0,low,30.900000000000002,1,100,0,281,5.49,True,private,1.0,1,0,0,0,0
1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,1.0,medium,55.620000000000005,2,1125,241,291,5.8,True,private,1.0,1,1,0,1,1
1.0,True,False,ΛΥΚΑΒΗΤΤΟΣ,Entire home/apt,2,1.0,high,103.0,1,1125,365,1,0.39,False,private,1.5,1,1,0,1,1
10.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,6,3.0,medium,28.84,1,1125,0,45,1.4,True,private,1.5,1,1,1,1,0
1.0,True,False,ΛΥΚΑΒΗΤΤΟΣ,Entire home/apt,4,3.0,low,51.5,5,1125,88,0,0.0,False,private,1.0,0,0,0,0,0
1.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,2,1.0,medium,27.810000000000002,1,1125,165,144,2.89,True,private,1.0,0,1,0,1,0
1.0,False,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Private room,2,1.0,low,41.2,1,1125,0,0,0.0,False,shared,1.0,1,0,0,0,0
9.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,9,9.0,low,70.04,2,1125,363,12,0.25,True,private,1.5,0,0,0,0,0
1.0,False,False,ΠΕΤΡΑΛΩΝΑ,Private room,2,1.0,medium,20.6,1,1,298,0,0.0,True,shared,1.0,0,1,1,1,0
1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,1.0,high,79.31,2,1125,346,109,2.22,False,private,1.0,1,1,0,0,1
2.0,True,True,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,4,1.0,low,23.69,2,1125,143,50,1.03,False,private,1.0,0,0,0,1,0
2.0,True,False,ΑΚΡΟΠΟΛΗ,Entire home/apt,5,4.0,low,154.5,6,14,83,0,0.0,False,private,1.0,0,0,0,1,0
12.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,2,2.0,medium,37.08,2,1125,279,111,2.24,True,private,1.0,0,1,1,0,0
1.0,False,False,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,2,1.0,low,30.900000000000002,1,1125,54,1,0.51,True,private,1.0,0,0,0,0,0
272.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,5,3.0,medium,72.10000000000001,1,1125,341,84,1.92,True,private,1.0,0,1,0,1,0
220.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,low,65.92,1,1125,358,21,0.59,True,private,1.0,0,0,0,0,0
1.0,True,False,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,Entire home/apt,4,2.0,low,30.900000000000002,2,30,174,67,1.35,True,private,1.0,0,1,1,0,0
220.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,medium,56.65,1,1125,364,55,1.4,True,private,1.0,0,0,0,0,0
220.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,4,2.0,medium,63.86,1,1125,361,24,0.67,True,private,1.0,0,0,0,0,0
1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,high,40.17,1,400,276,355,7.03,True,private,1.0,1,1,0,1,1
1.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,1.0,low,72.10000000000001,2,1125,360,145,2.91,True,private,1.0,1,0,0,0,0
14.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,7,3.0,high,177.16,3,1125,2,26,0.72,True,private,2.0,1,1,1,1,0
1.0,True,True,ΓΚΑΖΙ,Entire home/apt,4,3.0,medium,51.5,2,1125,224,160,3.17,True,private,1.0,1,1,1,0,0
2.0,False,True,ΘΗΣΕΙΟ,Entire home/apt,4,1.0,medium,41.2,3,20,234,84,1.69,False,private,1.0,0,1,1,1,0
14.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,6,4.0,low,76.22,2,31,210,2,0.04,True,private,1.0,0,0,0,0,0
2.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,medium,72.10000000000001,7,1125,263,13,0.33,False,private,1.0,0,1,1,0,0
1.0,False,False,ΠΕΔΙΟ ΑΡΕΩΣ,Entire home/apt,4,2.0,medium,35.02,2,180,56,1,0.04,True,private,1.0,1,1,1,1,0
1.0,True,True,ΠΑΤΗΣΙΑ,Entire home/apt,3,1.0,high,33.99,2,28,286,219,4.34,True,private,1.0,1,1,1,1,1
4.0,True,True,ΘΗΣΕΙΟ,Entire home/apt,4,1.0,medium,49.44,1,1125,305,172,3.41,True,private,1.0,1,1,1,0,0
1.0,False,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,3.0,low,61.800000000000004,1,1125,48,113,2.21,True,private,1.0,0,1,1,0,0
128.0,True,False,ΚΥΨΕΛΗ,Entire home/apt,6,3.0,low,82.4,2,1125,30,0,0.0,True,private,1.5,0,1,0,0,0
1.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,5,2.0,high,51.5,2,1125,253,133,2.85,True,private,1.0,1,1,1,0,0
5.0,True,True,ΛΥΚΑΒΗΤΤΟΣ,Entire home/apt,2,0.0,medium,144.20000000000002,4,500,1,9,1.75,False,private,1.0,0,1,1,1,1
73.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,1.0,medium,54.59,1,28,314,345,6.98,True,private,1.0,1,0,1,1,0
1.0,False,False,ΓΟΥΔΙ,Entire home/apt,2,1.0,low,46.35,2,15,168,39,0.84,False,private,1.0,0,0,1,0,0
5.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,5,4.0,low,180.25,2,180,360,84,2.26,False,private,2.0,0,1,0,1,0
1.0,True,False,ΠΕΤΡΑΛΩΝΑ,Private room,2,1.0,low,25.75,1,40,178,2,0.05,False,private,1.0,0,0,0,0,0
1.0,False,False,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,Entire home/apt,5,3.0,high,51.5,2,1125,71,6,0.15,False,private,1.0,0,1,1,0,0
1.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,4,1.0,low,28.84,2,1125,0,48,0.97,True,private,1.0,0,1,1,0,0
1.0,False,False,ΕΛΛΗΝΟΡΩΣΩΝ,Entire home/apt,2,1.0,low,63.86,2,1125,338,6,0.14,True,private,1.0,0,0,0,1,0
5.0,True,True,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,2,1.0,medium,78.28,4,1125,254,75,1.5,True,private,1.0,1,1,1,0,0
72.0,True,False,ΚΥΨΕΛΗ,Entire home/apt,3,2.0,medium,60.77,2,1125,155,220,4.51,True,private,1.0,1,1,0,1,0
1.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,1.0,low,93.73,3,1125,192,85,1.73,True,private,1.0,0,0,0,1,0
1.0,True,False,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,Entire home/apt,3,3.0,high,24.72,1,1125,314,162,3.17,True,private,1.0,1,1,1,1,1
15.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,8,5.0,medium,55.620000000000005,2,1125,232,173,4.02,True,private,2.0,0,1,1,1,0
2.0,False,False,ΓΟΥΔΙ,Entire home/apt,3,2.0,low,97.85000000000001,1,25,89,0,0.0,True,private,1.0,0,0,0,0,0
2.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,7,7.0,high,82.4,2,14,206,31,0.62,True,private,1.0,1,1,0,1,1
2.0,True,True,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,3,1.0,low,30.900000000000002,1,1125,344,230,4.62,True,private,1.0,1,0,0,1,0
2.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,medium,206.0,4,120,0,7,0.15,False,private,1.0,0,1,1,1,0
63.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,1.0,low,106.09,1,1125,345,29,0.82,True,private,1.0,1,0,0,1,0
66.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,8,3.0,low,84.46000000000001,2,1125,263,24,0.99,False,private,2.0,0,1,1,0,0
1.0,False,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,2,1.0,low,25.75,5,1125,0,14,0.52,False,private,1.0,0,1,0,0,0
2.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,2.0,low,32.96,7,1125,235,12,0.57,True,private,1.0,0,1,1,0,1
1.0,False,False,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,Entire home/apt,2,2.0,low,27.810000000000002,4,25,29,7,0.18,True,private,1.0,0,0,0,0,0
53.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,1.0,low,101.97,1,1125,350,150,3.1,True,private,1.0,1,0,0,1,0
53.0,True,True,ΖΑΠΠΕΙΟ,Entire home/apt,4,1.0,low,83.43,1,1125,0,124,2.82,True,private,1.0,1,0,0,1,0
14.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,6,4.0,high,192.61,2,1125,331,60,1.74,True,private,3.0,1,0,1,1,1
53.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,1.0,high,77.25,1,1125,0,84,1.67,True,private,1.0,1,1,1,1,1
2.0,False,False,ΣΤΑΔΙΟ,Entire home/apt,6,4.0,medium,51.5,1,1125,0,8,0.16,True,private,1.0,0,0,1,0,0
3.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,5,3.0,medium,45.32,1,1125,348,77,1.94,True,private,1.0,0,0,1,1,0
2.0,False,False,ΑΝΩ ΠΑΤΗΣΙΑ,Entire home/apt,3,2.0,medium,51.5,7,1125,344,7,0.15,False,private,1.0,0,0,0,1,0
3.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,3,3.0,low,25.75,1,1125,330,120,2.36,False,private,1.0,0,1,0,1,0
1.0,False,False,ΓΟΥΒΑ,Entire home/apt,4,2.0,low,103.0,1,34,179,1,0.19,False,private,1.0,1,0,0,1,0
2.0,True,False,ΣΤΑΔΙΟ,Entire home/apt,3,2.0,low,41.2,1,6,19,122,2.47,True,private,1.0,0,1,1,0,0
1.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,3,2.0,medium,37.08,1,100,343,284,5.79,True,private,1.0,0,1,1,0,0
55.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,2.0,medium,61.800000000000004,1,31,351,7,0.15,True,private,1.0,0,1,1,1,0
2.0,True,False,ΚΟΛΩΝΟΣ,Entire home/apt,2,1.0,low,20.6,10,1125,307,4,0.09,False,private,1.0,0,1,1,1,0
55.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,6,3.0,low,90.64,1,15,267,1,0.05,True,private,1.0,0,0,0,1,0
2.0,False,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,6,3.0,medium,49.44,1,100,347,266,5.24,True,private,1.0,0,1,1,0,1
1.0,True,True,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,4,1.0,low,50.47,1,1124,358,202,4.24,True,private,1.0,1,0,0,1,0
1.0,True,True,ΑΝΩ ΚΥΨΕΛΗ,Entire home/apt,2,1.0,high,25.75,1,180,117,59,1.2,False,private,1.0,1,1,1,1,0
1.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,low,56.65,3,365,351,6,0.12,True,private,1.0,0,1,1,0,0
10.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,2.0,low,46.35,1,1125,296,156,3.18,False,private,1.0,0,1,0,0,0
6.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,6,3.0,high,59.74,1,500,354,80,1.73,True,private,1.0,1,1,0,1,1
1.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,3.0,low,103.0,1,1125,180,2,0.05,True,private,1.0,0,1,0,0,0
1.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,low,36.050000000000004,3,1125,297,63,1.26,False,private,1.0,0,1,1,0,0
1.0,True,False,ΘΗΣΕΙΟ,Entire home/apt,4,3.0,low,82.4,5,1125,358,0,0.0,True,private,1.0,0,0,0,0,0
1.0,False,False,ΓΟΥΔΙ,Private room,2,1.0,low,40.17,2,30,0,0,0.0,False,private,1.0,1,0,0,1,0
33.0,True,True,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,2.0,high,26.78,2,350,312,31,0.69,True,private,1.0,0,1,0,0,1
1.0,False,False,ΝΙΡΒΑΝΑ,Entire home/apt,4,3.0,low,41.2,4,30,0,1,0.03,False,private,1.0,0,1,0,0,0
2.0,False,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,5,3.0,medium,133.9,1,1125,272,0,0.0,True,private,1.0,1,0,1,0,1
5.0,True,False,ΝΕΑ ΚΥΨΕΛΗ,Entire home/apt,4,2.0,high,46.35,3,1125,359,25,0.63,True,private,1.0,1,1,1,0,1
3.0,True,True,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,Entire home/apt,4,2.0,medium,48.410000000000004,3,1125,163,71,1.58,True,private,1.0,0,1,1,1,0
8.0,False,False,ΓΚΑΖΙ,Entire home/apt,4,2.0,low,60.77,1,1125,365,1,0.02,True,private,1.0,0,0,0,0,0
8.0,False,False,ΓΚΑΖΙ,Entire home/apt,4,2.0,low,61.800000000000004,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0
19.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,6,5.0,medium,63.86,1,360,77,41,0.92,True,private,1.0,0,1,1,1,1
8.0,False,False,ΓΚΑΖΙ,Entire home/apt,4,2.0,low,61.800000000000004,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0
42.0,True,True,ΠΑΓΚΡΑΤΙ,Entire home/apt,4,2.0,high,40.17,2,1125,0,0,0.0,True,private,1.0,1,0,1,1,0
8.0,False,False,ΓΚΑΖΙ,Entire home/apt,4,2.0,low,61.800000000000004,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0
8.0,False,False,ΓΚΑΖΙ,Entire home/apt,4,2.0,low,60.77,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0
8.0,False,False,ΓΚΑΖΙ,Entire home/apt,4,2.0,low,61.800000000000004,1,1125,365,2,0.05,True,private,1.0,0,0,0,0,0
8.0,False,False,ΓΚΑΖΙ,Entire home/apt,4,2.0,low,61.800000000000004,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0
8.0,False,False,ΓΚΑΖΙ,Entire home/apt,4,1.0,low,61.800000000000004,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0
272.0,True,False,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,4,2.0,medium,65.92,1,1125,352,129,2.6,True,private,1.0,0,1,1,1,0
42.0,True,True,ΠΑΓΚΡΑΤΙ,Entire home/apt,6,3.0,medium,50.47,2,1125,0,24,0.48,True,private,1.0,1,0,1,1,0
1.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,3,1.0,medium,36.050000000000004,3,1125,344,133,3.01,True,private,1.0,0,1,1,0,1
19.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,7,5.0,high,118.45,1,360,93,20,0.5,True,private,1.5,0,1,1,1,1
1.0,False,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,4,2.0,medium,154.5,2,100,289,10,0.22,True,private,1.5,1,0,0,1,0
73.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,5,2.0,medium,56.65,1,28,207,116,2.35,True,private,1.0,1,0,1,1,0
1.0,False,False,ΕΛΛΗΝΟΡΩΣΩΝ,Entire home/apt,3,2.0,high,33.99,2,45,140,147,2.93,True,private,1.0,1,1,1,1,0
0.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,6,4.0,high,51.5,2,1125,117,6,2.61,True,private,1.0,1,1,0,1,0
1.0,False,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,1.0,low,49.44,2,1125,349,169,3.38,True,private,1.0,0,0,0,0,0
2.0,False,False,ΝΙΡΒΑΝΑ,Entire home/apt,6,2.0,low,26.78,30,1125,298,43,0.89,True,private,1.0,1,0,0,1,0
